CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Empresarial;Data_Nome_Empresarial;Nome_Empresarial_Anterior;Data_Constituicao;Codigo_CVM;Data_Registro_CVM;Categoria_Registro_CVM;Data_Categoria_Registro_CVM;Situacao_Registro_CVM;Data_Situacao_Registro_CVM;Pais_Origem;Pais_Custodia_Valores_Mobiliarios;Setor_Atividade;Descricao_Atividade;Situacao_Emissor;Data_Situacao_Emissor;Especie_Controle_Acionario;Data_Especie_Controle_Acionario;Dia_Encerramento_Exercicio_Social;Mes_Encerramento_Exercicio_Social;Data_Alteracao_Exercicio_Social;Pagina_Web
07.659.538/0001-51;2020-01-01;1;108819;DINAMICA ENERGIA S.A.;;;2005-10-14;020052;2006-05-03;Categoria B;2010-01-01;Ativo;2006-05-03;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em empresas brasileiras do setor energético;Fase Operacional;2006-05-03;Privado;;31;12;;
07.689.002/0001-89;2020-01-01;3;93811;EMBRAER S.A.;2006-05-23;Embraer - Empresa Brasileira de Aeronáutica S.A;2005-09-08;020087;2006-05-23;Categoria A;2010-01-01;Ativo;2006-05-23;Brasil;Brasil;Máquinas, Equipamentos, Veículos e Peças;Projeto, desenvolvimento, fabricação, comercialização de aeronaves e sistemas e fornecimento de suporte e serviços de pós-venda.;Fase Operacional;2006-05-23;Privado;2006-05-23;31;12;;www.embraer.com.br
07.718.269/0001-57;2020-01-01;1;90649;SPRINGS GLOBAL PARTICIPACOES S.A.;;;2005-11-24;020966;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Têxtil e Vestuário;;Fase Operacional;2007-07-25;Privado Holding;;31;12;;www.springs.com
07.816.890/0001-53;2020-01-01;1;91006;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;2006-03-15;Multiplan Empreendimentos Imobiliários Ltda.;2005-12-30;020982;2007-07-25;Categoria A;2010-01-01;Ativo;2007-07-25;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Administração de shopping centers;Fase Operacional;2007-07-25;Privado;2006-06-22;31;12;;http://ri.multiplan.com.br/
07.820.907/0001-46;2020-01-01;1;92725;CR2 EMPREENDIMENTOS IMOBILIARIOS S.A.;;;2006-01-10;020630;2007-04-16;Categoria A;2010-01-01;Ativo;2007-04-16;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação Imobiliária;Fase Operacional;2007-04-16;Privado;2009-05-27;31;12;;
07.857.093/0001-14;2020-01-01;4;94220;AURA MINERALS INC.;2007-07-20;Aura Gold Inc;1946-07-12;080187;2020-06-15;Categoria A;2020-06-15;Ativo;2020-06-15;Ilhas Virgens (Britânicas);Canadá;Extração Mineral;Aproveitamento de jazidas minerais, principalmente por meio de exploração e extração de minérios, com foco em ouro e cobre.;Fase Operacional;2006-01-05;Estrangeiro Holding;;31;12;;http://auraminerals.com/
07.857.850/0001-50;2020-01-01;2;103928;GP INVESTMENTS, LTD.;2006-03-09;GP Global, Inc.;2003-10-16;080020;2006-05-30;Categoria A;2010-01-01;Ativo;2006-05-30;Bermudas;Brasil;Emp. Adm. Part. - Sem Setor Principal;Investimentos Alternativos, principalmente em Private equity;Fase Operacional;2003-10-29;Estrangeiro Holding;;31;12;;www.gp-investments.com
07.859.510/0001-68;2020-01-01;2;97065;JHSF MALLS S.A.;2017-12-27;Shopping Cidade Jardim S.A.;2005-12-08;024473;2018-06-25;Categoria A;2018-06-25;Ativo;2018-06-25;Brasil;Brasil;Comércio (Atacado e Varejo);Investimentos no Brasil em negócios voltados a atender o público de alta renda, focada no desenvolvimento e administração de projetos de shopping centers.;Fase Operacional;2018-06-25;Privado Holding;2017-12-31;31;12;2019-12-31;https://www.jhsfmalls.com.br
07.859.971/0001-30;2020-01-01;3;98045;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;2009-11-04;Terna Participações S.A.;2006-01-23;020257;2006-09-06;Categoria A;2010-01-01;Ativo;2006-09-06;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Transmissão de Energia Elétrica.;Fase Operacional;2006-10-06;Privado;2010-12-31;31;12;;www.taesa.com.br
07.882.930/0001-65;2020-01-01;4;93519;Mitre Realty Empreendimentos e Participações S.A.;2019-11-28;Mitre Realty Empreendimentos e Participações Ltda;2005-09-09;024902;2020-02-03;Categoria A;2020-02-03;Ativo;2020-02-03;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) loteamento de terrenos, (c) construção de condomínios;Fase Operacional;2005-09-09;Privado;;31;12;2019-12-31;www.mitrerealty.com.br
07.950.674/0001-04;2020-01-01;1;95897;CCX CARVÃO DA COLÔMBIA S.A.;2012-04-16;CENTENNIAL ASSET PART. AMAPA S/A;2006-04-10;020184;2006-07-19;Categoria A;2012-05-10;Ativo;2006-07-19;Brasil;Brasil;Emp. Adm. Part. - Extração Mineral;Desenvolvimento de projetos de carvão na Colômbia, incluindo, mas não se limitando a, pesquisa, exploração, lavra, beneficiamento, industrialização, transporte, exportação e comércio de carvão.;Fase Operacional;2019-12-11;Privado Holding;2012-05-24;31;12;2011-12-31;www.ri.ccx.com.br
08.065.557/0001-12;2020-01-01;1;90609;TECNISA S.A.;;;2006-05-22;020435;2007-01-09;Categoria A;2010-01-01;Ativo;2007-01-09;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporação, compra e venda de imóveis prontos e a construir a locação e administração de bens imóveis, construção de imóveis e a prestação de serviço de consultoria imobiliaria.;Fase Operacional;2007-01-09;Privado;;31;12;;www.tecnisa.com.br/ri
08.070.508/0001-78;2020-01-01;2;99146;RAIZEN ENERGIA S.A.;2011-06-01;Cosan Açúcar e Álcool S/A;2000-11-16;023230;2013-10-21;Categoria B;2013-10-21;Ativo;2013-10-21;Brasil;Brasil;Agricultura (Açúcar, Álcool e Cana);Produção de etanol, açúcar e bionergia.;Fase Operacional;2013-10-21;Privado;2011-06-01;31;3;;www.raizen.com.br
08.078.847/0001-09;2020-01-01;2;96800;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;;;2006-05-22;020370;2006-12-12;Categoria A;2010-01-01;Ativo;2006-12-12;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Intermediação na compra, venda, permuta e locação de imóveis ou de direitos e obrigações a eles relativos.;Fase Operacional;2006-12-12;Privado;2010-03-10;31;12;;www.lopes.com.br
08.159.965/0001-33;2020-01-01;1;94981;IGUA SANEAMENTO S.A.;2006-06-26;COMPANHIA DE ÁGUAS DO BRASIL - CAB AMBIENTAL;2006-06-26;023175;2013-05-13;Categoria A;2013-05-13;Ativo;2013-05-13;Brasil;Brasil;Saneamento, Serv. Água e Gás;Prestação de serviços públicos de água e esgoto.;Fase Operacional;2013-05-13;Privado Holding;;31;12;;www.iguasa.com.br
08.294.224/0001-65;2020-01-01;1;93654;JHSF PARTICIPACOES S.A.;;;2006-06-29;020605;2007-04-04;Categoria A;2010-01-01;Ativo;2007-04-04;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Empresa que investe no Brasil em negócios voltados a atender o público de alta renda, focada no desenvolvimento e administração de projetos de shopping centers, hotéis e e restaurantes e incorporação.;Fase Operacional;2007-04-04;Privado Holding;2006-06-29;31;12;2019-12-31;http://ri.jhsf.com.br/
08.312.229/0001-73;2020-01-01;1;93304;EZ TEC EMPREEND. E PARTICIPACOES S.A.;;;2006-07-31;020770;2007-06-15;Categoria A;2010-01-01;Ativo;2007-06-15;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;(a) Incorporação e comercialização de empreendimentos imobiliários de qualquer natureza, (b) administração e locação de imóveis prórpios, (c) loteamento de terrenos, (d) construção de condomínios ...;Fase Operacional;2007-06-15;Privado;;31;12;;www.eztec.com.br/ri
08.324.196/0001-81;2020-01-01;2;91207;CIA ENERGETICA DO RIO GDE NORTE - COSERN;2005-08-08;COMPANHIA DE SERVIÇOS ELÉTRICOS DO RN;1961-12-14;018139;1999-01-04;Categoria A;2010-01-01;Ativo;1999-01-04;Brasil;Brasil;Energia Elétrica;Serviço Público de Distribuição de Energia Elétrica;Fase Operacional;1999-01-04;Privado;2005-11-29;31;12;2009-12-31;http://ri.neoenergia.com/
08.343.492/0001-20;2020-01-01;1;95164;MRV ENGENHARIA E PARTICIPACOES S.A.;;;2006-05-31;020915;2007-07-13;Categoria A;2010-01-01;Ativo;2007-07-13;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Atividades de Incorporação e Construção;Fase Operacional;2007-07-13;Privado;;31;12;;www.mrv.com.br
08.364.948/0001-38;2020-01-01;1;95433;ALUPAR INVESTIMENTO S/A;2007-07-11;Alusa Participações S.A.;2006-09-27;021490;2008-06-18;Categoria A;2012-10-04;Ativo;2008-06-18;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;a participação em outras sociedades atuantes nos setores de energia e infra-estrutura, no Brasil ou no exterior a geração, transformação, transporte, a distribuiçãoe o comércio de energia.;Fase Operacional;2008-06-18;Privado;2006-09-27;31;12;2011-12-31;www.alupar.com.br
08.402.943/0001-52;2020-01-01;3;104334;GUARARAPES CONFECCOES S.A.;2001-10-30;CONFECÇÕES GUARARAPES S.A.;1956-10-06;004669;1958-10-16;Categoria A;2010-01-01;Ativo;1958-10-16;Brasil;Brasil;Têxtil e Vestuário;Confecções de roupas e tecidos em geral.;Fase Operacional;1992-10-20;Privado;2006-10-30;31;12;;www.riachuelo.com.br/ri
08.424.178/0001-71;2020-01-01;1;95171;TECBLU TECELAGEM BLUMENAU S.A.;1987-08-31;TEKA TECELAGEM BLUMENAU SA;1969-06-02;011215;1971-04-28;Categoria A;2010-01-01;Ativo;1971-04-28;Brasil;Brasil;Têxtil e Vestuário;CONSTITUI OBJETO PRINCIPAL DA SOCIEDADE A INDÚSTRIA E O COMÉRCIO DE PRODUTOS TÊSTEIS;Fase Operacional;1971-04-28;Privado;;31;12;;
08.439.659/0001-50;2020-01-01;2;94729;CPFL ENERGIAS RENOVÁVEIS S.A.;2011-08-24;EMPRESA DE INVESTIMENTOS EM ENERGIAS RENOVAVEIS;2006-10-02;020540;2007-03-08;Categoria B;2020-07-02;Ativo;2007-03-08;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Geração de energias renováveis.;Fase Operacional;2008-10-29;Privado;2011-08-24;31;12;;www.cpflrenovaveis.com.br
08.467.115/0001-00;2020-01-01;3;93121;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;;;2006-11-28;020648;2007-04-17;Categoria A;2010-01-01;Ativo;2007-04-17;Brasil;Brasil;Energia Elétrica;Prestação de serviços de natureza pública ou privada, no setor de distribuição de energiaelétrica.;Fase Operacional;2007-04-17;Estatal;;31;12;;www.ceee.com.br
08.493.364/0001-62;2020-01-01;1;90957;CIA MINEIRA DE AÇUCAR E ALCOOL PARTICIPAÇÕES;2008-12-23;;2006-12-01;021709;2009-03-04;Categoria B;2010-01-01;Ativo;2009-03-04;Brasil;Brasil;Emp. Adm. Part. - Agricultura (Açúcar, Álcool e Cana);HOLDING DE INSTITUIÇÕES NÃO FINANCEIRAS.;Fase Operacional;2010-04-01;Privado;2013-06-25;31;3;2010-12-16;www.cmaa.ind.br
08.534.605/0001-74;2020-01-01;1;95515;RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL;2019-10-16;RENOVA ENERGIA S.A.;2006-12-11;021636;2008-08-20;Categoria A;2010-03-19;Ativo;2008-08-20;Brasil;Brasil;Energia Elétrica;Geração de energia por meio de fontes renováveis.;Em Recuperação Judicial ou Equivalente;2010-03-19;Privado;2011-08-17;31;12;2013-12-31;www.renovaenergia.com.br
08.560.444/0001-93;2020-01-01;2;94015;CIA CELG DE PARTICIPACOES - CELGPAR;2008-04-30;Companhia Goiás de Participações - Goiaspar;2006-12-04;021393;2008-03-14;Categoria A;2010-01-01;Ativo;2008-03-14;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação em outras sociedades como acionista ou sócio-cotista e, ainda, a explotação direta ou indireta de serviços de energia elétrica.;Fase Operacional;2008-03-14;Estatal Holding;;31;12;;http://ricelgpar.celggt.com/
08.574.411/0001-00;2020-01-01;1;96417;PRÁTICA KLIMAQUIP INDÚSTRIA E COMÉRCIO S.A.;2015-10-05;Klimaquip S/A - Tecnologia do Frio;2006-09-25;024546;2018-09-27;Categoria A;2018-09-27;Ativo;2018-09-27;Brasil;Brasil;Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças;A Companhia tem por objeto social: (i) a fabricação de fornos e equipamentos voltados para os mercados de panificação e gastronômico e (ii) a participação societária em outras companhias.;Fase Operacional;2018-09-27;Privado;;31;12;;https://ri.praticabr.com/
08.613.550/0001-98;2020-01-01;4;99599;BRASIL BROKERS PARTICIPACOES S.A.;2007-06-11;Seyhan Participações S.A.;2007-01-16;021180;2007-10-26;Categoria A;2010-01-06;Ativo;2007-10-26;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;;Fase Operacional;2007-10-26;Privado;2007-06-30;31;12;2009-12-31;www.brbrokers.com.br
08.653.753/0001-08;2020-01-01;1;91630;BRC SECURITIZADORA S.A.;;;2007-01-02;020672;2007-04-20;Categoria B;2010-01-01;Ativo;2007-04-20;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securitização de recebíveis imobiliários;Fase Pré-Operacional;2007-04-20;Privado;2007-02-01;31;12;2019-12-31;www.bresco.com.br
08.764.621/0001-53;2020-01-01;1;93302;GENERAL SHOPPING E OUTLETS DO BRASIL S.A.;2018-03-26;GENERAL SHOPPING BRASIL S.A.;2007-03-06;021008;2007-07-26;Categoria A;2010-01-01;Ativo;2007-07-26;Brasil;Brasil;Comércio (Atacado e Varejo);Administração de Shopping Centers;Fase Operacional;2007-07-26;Privado;2007-08-30;31;12;2007-03-06;www.generalshopping.com.br
08.769.451/0001-08;2020-01-01;5;97579;ISEC SECURITIZADORA S.A.;2012-12-13;IMOWEL SECURITIZADORA S.A.;2007-03-05;020818;2007-07-02;Categoria B;2010-01-01;Ativo;2007-07-02;Brasil;Brasil;Securitização de Recebíveis;Aquisição e securtização de créditos imobiliários e do agronegócio passiveis de securitizacão.;Fase Operacional;2012-12-01;Privado;2016-01-22;31;12;2017-06-19;www.isecbrasil.com.br
08.773.135/0001-00;2020-01-01;2;99115;2W Energia S.A.;2019-09-20;RR Comercializadora de Energia e Participações S.A.;2007-03-23;025224;2020-10-29;Categoria A;2020-10-29;Ativo;2020-10-29;Brasil;Brasil;Energia Elétrica;;Fase Operacional;2013-11-12;Privado;2019-10-31;31;12;;www.2wenergia.com.br
08.773.191/0001-36;2020-01-01;1;92011;BRASILIANA PARTICIPAÇÕES S/A;2015-09-09;AES BRAZILIAN ENERGY HOLDINGS II S.A.;2007-02-16;023930;2016-06-23;Categoria A;2016-06-23;Ativo;2016-06-23;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Atividade primordial focada na participação de empresas do setor de energia elétrica brasileiro.;Fase Operacional;2016-06-23;Privado;2007-02-16;31;12;2007-02-16;www.brasilianaparticipacoes.com.br
08.795.211/0001-70;2020-01-01;1;94885;MAESTRO LOCADORA DE VEICULOS S.A.;;;2007-04-05;023612;2015-05-26;Categoria A;2015-05-26;Ativo;2015-05-26;Brasil;Brasil;Serviços Transporte e Logística;A Companhia presta serviços de locação de veículos e gestão de frotas.;Fase Operacional;2007-04-05;Privado;2014-04-24;31;12;;www.maestrofrotas.com.br
08.797.760/0001-83;2020-01-01;3;97222;Cury Construtora e Incorporadora S.A.;2007-06-15;Colina Incorporadora Ltda.;2007-04-20;025100;2020-09-17;Categoria A;2020-09-17;Ativo;2020-09-17;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Somos uma companhia com foco na incorporação e construção de empreendimentos residenciais enquadrados no programa habitacional Minha Casa Minha Vida e Sistema Brasileiro de Poupança e Empréstimo-SBPE;Fase Operacional;2007-04-20;Privado;;31;12;;https://cury.net/
08.801.621/0001-86;2020-01-01;1;96421;CYRELA COMMERCIAL PROPERT S.A. EMPR PART;;;2007-04-11;021040;2007-08-01;Categoria A;2010-01-01;Ativo;2007-08-01;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Incorporação de empreendimentos imobiliários;Fase Operacional;2007-08-01;Privado;;31;12;;www.ccpsa.com.br
08.807.432/0001-10;2020-01-01;4;103451;YDUQS PARTICIPACOES S.A.;;;2007-03-31;021016;2007-07-26;Categoria A;2010-01-01;Ativo;2007-07-26;Brasil;Brasil;Emp. Adm. Part. - Educação;Desenvolve principalmente nas áreas de educação de nível superior, nas modalidades presencial e a distância, educação profissional e/ou outras áreas associadas à educação.;Fase Operacional;2007-07-26;Privado;2010-10-01;31;12;2010-12-31;www.yduqs.com.br
08.810.422/0001-34;2020-01-01;1;99215;Guararapes Painéis S.A.;;Guararapes Painéis Ltda.;2007-05-02;026115;;Categoria A;;Em análise;;Brasil;Brasil;Emp. Adm. Part. - Const. Civil, Mat. Const. e Decoração;Industrialização e comercialização de painéis prensados de fibras de madeira de média (MDF, MDP e HDF) e alta densidade e pisos laminados.;Fase Operacional;2007-05-02;Privado;;31;12;;www.guararapes.com.br
08.811.643/0001-27;2020-01-01;2;99809;TRISUL S.A.;;;2007-04-24;021130;2007-10-10;Categoria A;2010-01-01;Ativo;2007-10-10;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Incorporadora e Construtora;Fase Operacional;2007-10-10;Privado;2011-12-31;31;12;;www.trisul-sa.com.br/ri
08.822.767/0001-08;2020-01-01;1;91791;CONCESSIONÁRIA DA RODOVIA MG-050 S.A.;;;2007-05-16;024104;2017-03-06;Categoria B;2017-03-06;Ativo;2017-03-06;Brasil;Brasil;Serviços Transporte e Logística;Exploração do Sistema Rodoviário da malha composta pela Rodovia MG-050, trecho entroncamento BR 262 (Juatuba), Itaúna, Divinópolis, Formiga, Piumhi, Passos, São Sebastiãodo Paraíso - Rodovia BR 265.;Fase Operacional;2017-03-06;Privado;;31;12;;http://www.abnascentesdasgerais.com.br/
08.827.501/0001-58;2020-01-01;2;97745;AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.;2011-11-28;Equipav Infraestrutura e Participações Ltda.;2007-03-26;023396;2014-05-21;Categoria B;2014-05-21;Ativo;2014-05-21;Brasil;Brasil;Saneamento, Serv. Água e Gás;A Companhia possui atuação principal como administradora de concessões públicas, operando em todos os processos do ciclo integral da água - abastecimento, coleta e tratamento de esgoto;Fase Operacional;2014-05-21;Privado Holding;;31;12;2019-12-31;www.aegea.com.br
08.873.873/0001-10;2020-01-01;1;93038;ECORODOVIAS CONCESSÕES E SERVIÇOS S.A.;2009-02-03;Ecoporto Participações Ltda.;2007-05-15;021903;2009-12-22;Categoria B;2010-01-01;Ativo;2009-12-22;Brasil;Brasil;Emp. Adm. Part. - Serviços Transporte e Logística;Serviços de apoio administrativo e de engenharia, exploração direta ou indireta de negócios de concessão de obras e serviços públicos.;Fase Operacional;2009-12-22;Privado Holding;2009-01-31;31;12;2008-01-31;www.ecorodovias.com.br
08.902.291/0001-15;2020-01-01;1;97690;CSN MINERAÇÃO S.A.;2016-11-30;Congonhas Minérios S.A.;2007-06-12;025585;;Categoria A;;Em análise;;Brasil;Brasil;Extração Mineral;mineração e comercialização de minério de ferro, infraestrutura de transporte portuária geração de energia e participação em sociedades com objeto social compatível com o da Companhia.;Fase Operacional;2007-06-12;Privado;2007-06-12;31;12;;www.ri.csnmineracao.com.br
08.926.302/0001-05;2020-01-01;1;94897;DOMMO ENERGIA S.A.;2017-09-19;OGX Petróleo e Gás S.A.;2007-06-27;023493;2014-09-17;Categoria A;2014-09-17;Ativo;2014-09-17;Brasil;Brasil;Petróleo e Gás;A Companhia terá por objeto a exploração, produção e comercialização de petróleo e seus derivados, gás natural e outros hidrocarbonetos fluidos.;Em Recuperação Judicial ou Equivalente;2017-08-02;Privado;2014-10-16;31;12;2019-12-31;www.dommoenergia.com.br
08.935.054/0001-50;2020-01-01;2;99666;MULTINER S/A;2007-10-31;2010 Geração de Energia e Participações S.A.;2007-05-21;021520;2008-07-10;Categoria B;2010-01-01;Ativo;2019-02-07;Brasil;Brasil;Energia Elétrica;Geração, transmissão e comercialização de energia elétrica e a participação em outras sociedades civis ou comerciais, no país e no exterior, principalmente no setor de energia.;Fase Operacional;2008-07-10;Privado Holding;;31;12;2011-12-31;www.multiner.com.br
08.937.002/0001-13;2020-01-01;3;95169;VISION SECURITIZADORA S.A.;;;2007-06-25;021075;2007-08-29;Categoria B;2010-01-01;Ativo;2007-08-29;Brasil;Brasil;Securitização de Recebíveis;Securitização de Créditos Imobiliários.;Fase Operacional;2007-08-29;Privado;;31;12;;
09.041.168/0001-10;2020-01-01;2;94647;LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES;2012-01-05;MRV Logística e Participações S.A;2007-07-03;023272;2013-11-12;Categoria A;2018-12-17;Ativo;2013-11-12;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;Administração de bens próprios, prestação de serviços de engenharia e construção.Incorporação, construção comercialização e locação de imóveis.Participação em outras sociedades como sócia ou acionista;Fase Operacional;2013-11-12;Privado Holding;;31;12;;http://www.logcp.com.br
09.042.817/0001-05;2020-01-01;3;100222;BEMOBI MOBILE TECH S.A.;2020-08-21;BEMOBI MÍDIA E ENTRETENIMENTO LTDA.;2007-08-28;025500;2021-02-08;Categoria A;2021-02-08;Ativo;2021-02-08;Brasil;Brasil;Comunicação e Informática;Desenvolvimento e licenciamento de programas de computador não-customizáveis;Fase Operacional;2007-08-28;Privado;;31;12;;ri.bemobi.com.br
09.053.134/0001-45;2020-01-01;2;99013;Elfa Medicamentos S.A.;2017-11-22;Elfa Medicamentos Ltda.;2007-07-26;025348;2020-12-02;Categoria A;2020-12-02;Ativo;2020-12-02;Brasil;Brasil;Serviços médicos;Prestação de serviços de distribuição e comércio de produtos farmacêuticos e hospitalares.;Fase Operacional;2020-12-02;Privado;;31;12;;www.grupoelfa.com.br/ri
09.054.385/0001-44;2020-01-01;2;99359;INBRANDS S.A.;2011-02-25;Ellus do Brasil Confecções e Comércio S.A.;2007-06-30;022560;2011-08-08;Categoria A;2011-08-08;Ativo;2011-08-08;Brasil;Brasil;Têxtil e Vestuário;Setor varejista de roupas.;Fase Operacional;2007-06-30;Privado;;31;12;;www.inbrands.com.br
09.074.183/0001-64;2020-01-01;1;91080;TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A;2007-12-06;GARCHES HOLDINGS S/A;2007-07-20;022225;2010-11-05;Categoria B;2010-11-05;Ativo;2010-11-05;Brasil;NÃO APLICAVEL;Serviços Transporte e Logística;Realização sob o regime de concessão, mediante cobrança de pedágio, da exploração da infra-estrutura e da prestação de serviço público e obras.;Fase Operacional;2010-11-05;Privado;2010-12-10;31;12;;www.triunfotransbrasiliana.com.br
09.083.175/0001-84;2020-01-01;2;99937;MOSAICO TECNOLOGIA AO CONSUMIDOR S.A.;2020-08-21;Mosaico Negócios de Internet S.A.;2007-08-24;025470;2021-02-03;Categoria A;2021-02-03;Ativo;2021-02-03;Brasil;Brasil;Comunicação e Informática;Intermediação e agenciamento de serviços/negócios em geral, tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet e consultoria em publicidade.;Fase Operacional;2021-02-04;Privado;2020-01-13;31;12;;http://ri.mosaico.com.br
09.095.183/0001-40;2020-01-01;2;100127;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A;2008-04-29;SAELPA - SOCIEDADE ANÔNIMA DE ELETRIFICAÇÃO DA PARAÍBA;1964-02-14;021938;2010-01-29;Categoria B;2010-01-29;Ativo;2010-01-29;Brasil;Brasil;Energia Elétrica;Concessionária de serviço público de distribuição de energia elétrica.;Fase Pré-Operacional;2010-01-29;Privado;2007-01-31;31;12;1964-02-14;https://ri.energisa.com.br/
09.112.685/0001-32;2020-01-01;2;99093;OSX BRASIL S.A.;2009-10-06;EBX Brasil S.A.;2007-09-03;021342;2008-02-26;Categoria A;2010-03-19;Ativo;2008-02-26;Brasil;Brasil;Emp. Adm. Part. - Sem Setor Principal;Equipamentos e Serviços para a indústria offshore de petróleo e gás natural.;Fase Operacional;2020-11-24;Privado Holding;;31;12;;www.osx.com.br
09.114.805/0001-30;2020-01-01;2;100152;Oceanpact Serviços Maritimos S.A.;2013-11-22;OCEANPACT SERVIÇOS MARÍTIMOS LTDA.;2007-08-01;025534;2021-02-10;Categoria A;2021-02-10;Ativo;2021-02-10;Brasil;Brasil;Petróleo e Gás;Serviços de suporte marítimo, incluindo soluções de meio ambiente, serviços submarinos e de apoio logístico e de engenharia para clientes de diversos setores, como óleo e gás, energia, mineração, tele;Fase Operacional;2007-08-01;Privado;2020-09-30;31;12;;https://oceanpact.com/
09.116.278/0001-01;2020-01-01;2;97127;CONPEL CIA NORDESTINA PAPEL - EM RECUPERAÇÃO JUDICIAL;;;1971-04-16;004685;1977-07-20;Categoria A;2010-01-01;Ativo;1977-07-20;Brasil;Brasil;Embalagens;Fabricação de embalagens de Papel;Fase Operacional;1977-07-20;Privado;;31;12;2012-12-31;http://www.conpel.com.br/
09.146.451/0001-06;2020-01-01;1;95702;KALLAS INCORPORAÇÕES E CONSTRUÇÕES S.A.;2008-05-30;Kallas Incorporações e Construções Ltda.;2007-09-27;025798;;Categoria A;;Em análise;;Brasil;Brasil;Construção Civil, Mat. Constr. e Decoração;(a) incorporação, construção e comercialização de empreendimentos imobiliários de qualquer natureza (b) locação de imóveis próprios ou de terceiros (c) participação em outras sociedades.;Fase Operacional;2007-08-28;Privado;2018-10-26;31;12;;www.grupokallas.com.br
09.149.503/0001-06;2020-01-01;1;94208;OMEGA GERAÇÃO S.A.;2015-02-13;Omega Energia Renovável S.A.;2007-09-26;023426;2014-07-07;Categoria A;2014-07-07;Ativo;2014-07-07;Brasil;Brasil;Emp. Adm. Part. - Energia Elétrica;Participação, direta ou por meio de joint venture (parceria), consórcio ou qualquer outra sociedade, em ativos de energia elétrica que já tenham atingido a fase operacional;Fase Operacional;2014-07-07;Privado;;31;12;;www.omegageracao.com.br
09.257.877/0001-37;2020-01-01;1;95649;FERROVIA NORTE SUL S/A;;;2007-12-14;021814;2009-11-24;Categoria B;2010-01-01;Ativo;2009-11-24;Brasil;Brasil;Serviços Transporte e Logística;Empresa de logística e transporte ferroviário de carga, sob o regime de subconcessão.;Fase Operacional;2009-11-24;Privado;2011-03-31;31;12;2017-12-31;
09.288.252/0001-32;2020-01-01;4;103431;ANIMA HOLDING S.A.;2018-02-22;GAEC EDUCAÇÃO S/A;2007-10-05;023248;2013-10-24;Categoria A;2013-10-24;Ativo;2013-10-24;Brasil;Brasil;Educação;Administração, direta ou indireta, de atividade de instituições de 3º e 4º graus, educaçãoprofissional.;Fase Operacional;2013-10-24;Privado Holding;2014-09-23;31;12;;www.ri.animaeducacao.com.br
09.295.063/0001-97;2020-01-01;1;95206;TECHNOS S.A.;2011-05-04;GMT Participações S.A.;2007-11-21;022519;2011-06-28;Categoria A;2011-06-28;Ativo;2011-06-28;Brasil;Brasil;Comércio (Atacado e Varejo);A Companhia tem por objeto social a participação em outras sociedades, como sócia ou acionista, no país ou no exterior.;Fase Operacional;2011-06-28;Privado;2010-08-20;31;12;;www.grupotechnos.com.br
